 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.17081,4.9,-0.016867,1.43912,415.926,21.023,6.70196,5.09919,0.128146,0.991755,-367.233,2.97016,107.264,108.776,108.101,108.122,-373.88,-362.176,-367.402
-0.164389,4.9,-0.0154615,1.40679,418.896,21.484,5.9292,5.83452,0.177193,0.984176,-366.779,2.97324,104.145,106.23,105.167,105.196,-372.615,-361.037,-366.941
-0.165404,4.9,-0.0128411,1.35032,421.869,22.3775,5.25801,6.48299,0.219572,0.975596,-366.189,2.98076,101.135,103.713,102.253,102.289,-371.319,-359.864,-366.351
-0.171489,4.9,-0.0116077,1.32589,424.85,22.8111,4.69248,7.02983,0.255305,0.966861,-365.481,2.99026,98.2023,101.195,99.3566,99.4003,-370.018,-358.684,-365.647
-0.179674,4.9,-0.0090835,1.28448,427.84,23.6546,4.21317,7.48796,0.284553,0.95866,-364.674,2.99971,95.3279,98.6575,96.4757,96.5268,-368.713,-357.495,-364.846
-0.187667,4.89674,-0.0077534,1.26766,430.84,24.0652,3.83612,7.86504,0.30751,0.951545,-363.786,3.00758,92.4867,96.0849,93.6086,93.6663,-367.436,-356.302,-363.964
-0.194507,4.8568,-0.0049213,1.24224,433.848,24.864,3.53615,8.18493,0.324488,0.94589,-362.835,3.01264,89.6692,93.4725,90.7535,90.8166,-366.18,-355.093,-363.019
-0.2,4.83742,-0.0039116,1.23342,436.86,25.2516,3.27244,8.46859,0.335357,0.942091,-361.84,3.01458,86.878,90.8154,87.9083,87.9754,-364.923,-353.862,-362.028
-0.2,4.79975,-0.002614,1.22071,439.875,26.0049,3.02149,8.71327,0.341917,0.93973,-360.819,3.01504,84.1074,88.1197,85.0721,85.1405,-363.659,-352.631,-361.007
-0.194899,4.78143,-0.0024675,1.21563,442.89,26.3714,2.77747,8.93483,0.34819,0.937424,-359.78,3.01495,81.3446,85.4227,82.2438,82.3117,-362.383,-351.404,-359.962
-0.18934,4.74573,-0.0028239,1.20537,445.905,27.0854,2.56061,9.14571,0.355645,0.934621,-358.719,3.01405,78.5803,82.7436,79.4236,79.491,-361.113,-350.172,-358.896
-0.18366,4.7112,-0.0032865,1.19316,448.919,27.7761,2.37145,9.3466,0.363984,0.931405,-357.636,3.01251,75.8171,80.0823,76.6134,76.6803,-359.844,-348.93,-357.807
-0.177727,4.69434,-0.0035252,1.18635,451.931,28.1132,2.2023,9.51783,0.37328,0.927719,-356.526,3.0104,73.0594,77.4343,73.8152,73.8815,-358.569,-347.696,-356.691
-0.171509,4.6614,-0.0039821,1.17134,454.942,28.772,2.03797,9.65225,0.38351,0.923537,-355.388,3.00782,70.3151,74.7984,71.0309,71.0967,-357.27,-346.474,-355.546
-0.165082,4.64529,-0.0042081,1.16315,457.95,29.0942,1.89866,9.74831,0.394672,0.918822,-354.219,3.00488,67.5783,72.1751,68.2625,68.3277,-355.963,-345.262,-354.37
-0.158627,4.61376,-0.0046474,1.14544,460.954,29.7248,1.81387,9.79185,0.406757,0.913536,-353.016,3.0017,64.8387,69.5594,65.5119,65.5765,-354.673,-344.07,-353.161
-0.152426,4.59832,-0.0048646,1.13593,463.956,30.0335,1.79728,9.77076,0.419753,0.907639,-351.776,2.99842,62.0906,66.9463,62.781,62.845,-353.408,-342.908,-351.915
-0.146847,4.56807,-0.005292,1.11562,466.955,30.6387,1.80432,9.69526,0.433645,0.901084,-350.498,2.99519,59.3529,64.3396,60.0716,60.1353,-352.124,-341.762,-350.63
-0.142325,3.92827,-0.0055049,1.10483,469.95,30.9354,1.84639,9.58372,0.448415,0.893825,-349.178,2.99217,56.6212,61.7467,57.3854,57.4492,-350.829,-340.612,-349.306
-0.139335,-7.90652,-0.0059337,1.08196,472.942,30.6765,1.96898,9.43775,0.464039,0.885814,-347.815,2.98955,53.875,59.1682,54.724,54.7887,-349.559,-339.455,-347.938
-0.138349,-7.9046,-0.0061505,1.06988,475.932,30.1568,2.1698,9.25845,0.480488,0.877001,-346.404,2.98751,51.1132,56.6043,52.0893,52.1558,-348.307,-338.285,-346.526
-0.139796,-7.91209,-0.0066029,1.04438,478.919,29.0897,2.4315,9.03207,0.497725,0.867335,-344.945,2.98626,48.3421,54.0478,49.4827,49.5523,-347.053,-337.111,-345.066
-0.144,-7.93102,-0.006836,1.03095,481.905,28.5406,2.74111,8.74196,0.515708,0.856764,-343.433,2.98602,45.5667,51.4886,46.9061,46.9803,-345.782,-335.943,-343.556
-0.151117,-7.98345,-0.0073435,1.00261,484.891,27.4052,3.10497,8.39418,0.534387,0.84524,-341.867,2.98698,42.7825,48.9275,44.361,44.4417,-344.492,-334.772,-341.995
-0.161052,-8.02541,-0.0076109,0.987659,487.878,26.8164,3.52316,7.98553,0.553701,0.832716,-340.244,2.98939,39.9877,46.3601,41.8493,41.9385,-343.178,-333.594,-340.378
-0.173367,-8.06969,-0.0079018,0.972151,490.868,26.2112,4.02916,7.5017,0.573589,0.819143,-338.562,2.99343,37.1615,43.7755,39.3731,39.4726,-341.862,-332.417,-338.704
-0.187177,-7.99377,-0.008557,0.939283,493.861,24.9457,4.62478,6.95998,0.593952,0.8045,-336.817,2.99933,34.299,41.1798,36.9347,37.0459,-340.538,-331.218,-336.967
-0.2,-7.17409,-0.0093275,0.921407,496.86,24.2965,5.29385,6.37297,0.614788,0.788693,-335.007,3.00705,31.4058,38.5784,34.5374,34.6604,-339.183,-329.981,-335.165
-0.2,-5.24007,-0.0142566,0.875841,499.867,23.202,6.01892,5.75296,0.635701,0.771936,-333.131,3.01595,28.4918,35.9752,32.1909,32.318,-337.777,-328.69,-333.285
-0.159747,-4.79838,-0.0159649,0.845651,502.883,22.746,6.69844,5.13958,0.660123,0.751158,-331.182,3.01628,25.6022,33.4168,29.9186,30.024,-336.214,-327.322,-331.302
-0.0809867,-4.25021,-0.0188101,0.775842,505.9,21.9165,7.23261,4.57626,0.692275,0.721634,-329.149,3.00519,22.798,30.973,27.7489,27.805,-334.368,-325.847,-329.207
0.0168847,-3.79146,-0.0211992,0.695904,508.905,21.1487,7.62751,4.16691,0.731888,0.681425,-327.013,2.988,20.1137,28.7459,25.7086,25.6962,-332.211,-324.174,-327.002
0.110704,-3.55184,-0.022468,0.652298,511.893,20.7872,7.88429,3.91466,0.777331,0.629091,-324.757,2.97352,17.6043,26.776,23.819,23.733,-329.717,-322.295,-324.688
0.177249,-2.90799,-0.023805,0.605987,514.866,20.4426,8.10542,3.71748,0.826835,0.562445,-322.364,2.97408,15.2488,25.0244,22.0972,21.9507,-326.923,-320.273,-322.264
0.2,-1.31482,-0.0292096,0.501326,517.841,19.9719,8.36036,3.47109,0.875465,0.483281,-319.816,2.98634,13.0649,23.423,20.5592,20.3841,-323.856,-318.139,-319.719
0.197427,-1.03961,-0.0309567,0.44125,520.827,19.8399,8.65682,3.20034,0.917227,0.398364,-317.12,2.99438,11.1186,21.9943,19.2399,19.0588,-320.569,-315.845,-317.041
0.194149,-1.00314,-0.0324184,0.313498,523.821,19.6328,9.10022,2.93547,0.950737,0.309998,-314.304,2.99586,9.33873,20.7815,18.1752,17.9906,-317.125,-313.394,-314.244
0.19563,-0.992834,-0.0327628,0.248366,526.817,19.5303,9.19386,2.64383,0.976157,0.217067,-311.398,2.9924,8.22038,19.7758,17.386,17.195,-313.393,-310.824,-311.355
0.199697,-0.936561,-0.0335206,0.115815,529.809,19.3275,9.44953,2.29111,0.992891,0.119031,-308.43,2.98712,7.30508,18.9622,16.8857,16.6874,-309.555,-308.157,-308.406
0.2,-0.815115,-0.0339731,0.0483387,532.797,19.2303,9.80979,1.99161,0.999874,0.0159005,-305.43,2.98321,6.67476,18.4747,16.6833,16.4833,-305.586,-305.399,-305.427
0.193742,-0.501282,-0.0354716,-0.0902148,535.78,19.0847,10.1184,1.83208,0.996055,-0.0887351,-302.43,2.97765,6.51452,18.4179,16.786,16.593,-301.532,-302.592,-302.447
0.189747,-0.363602,-0.0358862,-0.161534,538.757,19.0321,10.0601,1.87258,0.98134,-0.192278,-299.463,2.96853,7.14199,18.852,17.2005,17.0143,-297.529,-299.823,-299.5
0.192055,0,-0.0370258,-0.30724,541.726,18.9763,9.80974,2.09271,0.955417,-0.295261,-296.566,2.95695,8.37055,19.7424,17.9264,17.7429,-293.67,-297.184,-296.623
0.2,0,-0.0374897,-0.381729,544.683,18.9763,9.44035,2.45686,0.917659,-0.397369,-293.774,2.94557,10.1116,21.0292,18.9581,18.7746,-290.023,-294.75,-293.853
0.2,1.86544,-0.0320702,-0.523409,547.629,19.0469,9.02326,2.96429,0.866529,-0.499128,-291.122,2.94693,12.2862,22.6737,20.2784,20.1051,-286.618,-292.601,-291.222
0.14962,2.89204,-0.0286513,-0.58417,550.575,19.2417,8.44321,3.59377,0.808238,-0.588856,-288.639,2.97512,14.9003,24.6291,21.8454,21.7245,-283.667,-290.755,-288.727
0.0567872,4.78509,-0.0219374,-0.685213,553.551,19.9315,7.67647,4.47357,0.756932,-0.653493,-286.308,3.00909,17.7731,26.9699,23.6267,23.5837,-281.291,-289.231,-286.345
-0.0440382,4.9,-0.0179895,-0.725052,556.56,20.4059,6.74802,5.53041,0.718944,-0.695067,-284.092,3.03004,20.7657,29.5932,25.5854,25.6171,-279.402,-287.936,-284.061
-0.127863,4.9,-0.009225,-0.779849,559.59,21.3446,5.73348,6.52765,0.696474,-0.717582,-281.954,3.02926,23.7659,32.3054,27.6701,27.7591,-277.84,-286.638,-281.863
-0.181248,4.9,-0.0046116,-0.793684,562.619,21.7988,4.80038,7.34737,0.690937,-0.722915,-279.858,3.00714,26.6273,35.0206,29.8188,29.944,-276.388,-285.17,-279.727
-0.199751,-7.92423,0.0063127,-0.790955,565.626,22.5307,3.96011,8.00659,0.700704,-0.713452,-277.767,2.97915,29.334,37.7191,31.9689,32.1088,-274.942,-283.48,-277.625
-0.2,-6.05616,0.0117152,-0.772949,568.605,21.8161,3.2671,8.48035,0.722831,-0.691025,-275.645,2.95407,31.8471,40.3385,34.0641,34.2086,-273.388,-281.506,-275.507
-0.198668,-2.97185,0.0208114,-0.707223,571.559,20.8289,2.77681,8.8889,0.756043,-0.654522,-273.456,2.93805,34.1071,42.9268,36.0563,36.2065,-271.639,-279.274,-273.326
-0.2,-2.15829,0.0249507,-0.661451,574.497,20.5416,2.49538,9.15398,0.798178,-0.602421,-271.165,2.93999,36.0735,45.3718,37.9057,38.0653,-269.661,-276.679,-271.044
-0.2,-1.56001,0.0287738,-0.552382,577.437,20.151,2.33714,9.31644,0.846301,-0.532705,-268.734,2.97274,37.7702,47.6327,39.5789,39.7482,-267.489,-273.697,-268.628
-0.178124,-0.998243,0.029863,-0.493729,580.41,19.9956,2.18042,9.41301,0.89343,-0.449202,-266.131,3.01981,39.2704,49.6283,41.0593,41.2184,-265.151,-270.359,-266.051
-0.139672,-0.0288576,0.0335389,-0.367029,583.43,19.8695,2.04332,9.51294,0.932115,-0.362164,-263.358,3.04692,40.5444,51.3162,42.3188,42.449,-262.618,-266.803,-263.308
-0.120746,0,0.0341316,-0.299474,586.477,19.8666,1.94846,9.66934,0.961656,-0.27426,-260.46,3.04887,41.5492,52.7215,43.3068,43.4229,-259.925,-263.112,-260.427
-0.135327,0.0654973,0.0340387,-0.162391,589.526,19.8666,1.9248,9.79024,0.983116,-0.182982,-257.482,3.02647,42.2314,53.7487,43.9907,44.1237,-257.13,-259.273,-257.457
-0.172588,0.613239,0.0326293,-0.0957742,592.552,19.8732,1.94102,9.80853,0.996295,-0.0860015,-254.47,2.985,42.6011,54.3071,44.363,44.5349,-254.303,-255.313,-254.455
-0.2,0.99216,0.0312012,0.0312908,595.537,20.0219,1.97666,9.77667,0.999867,0.0163138,-251.469,2.94887,42.6642,54.416,44.4406,44.6406,-251.501,-251.309,-251.472
-0.2,0.720114,0.0315674,0.094125,598.486,20.1207,2.03313,9.74421,0.993128,0.117034,-248.507,2.93407,42.4222,54.1186,44.2427,44.4413,-248.745,-247.367,-248.531
-0.180684,1.52242,0.0290825,0.216118,601.42,20.294,2.1036,9.7368,0.9774,0.211398,-245.596,2.93534,41.899,53.4718,43.7784,43.955,-246.041,-243.538,-245.635
-0.14145,1.84759,0.0278808,0.273082,604.355,20.4435,2.15711,9.71649,0.954305,0.298834,-242.746,2.94794,41.1421,52.4731,43.0656,43.2006,-243.39,-239.842,-242.788
-0.0837446,2.06916,0.0263791,0.381214,607.303,20.8166,2.25016,9.58653,0.925529,0.378678,-239.965,2.96684,40.1143,51.0695,42.1194,42.1969,-240.817,-236.335,-239.997
-0.0149306,2.05278,0.0259219,0.433503,610.27,21.0144,2.42924,9.31983,0.892508,0.451032,-237.264,2.98736,38.7948,49.2809,40.9496,40.9629,-238.36,-233.061,-237.271
0.0547411,2.01997,0.0250678,0.535462,613.258,21.4,2.74297,8.94535,0.856406,0.516303,-234.654,3.00565,37.1682,47.1782,39.5642,39.5173,-236.07,-230.035,-234.625
0.115413,2.02952,0.0246128,0.585118,616.263,21.5879,3.22483,8.48034,0.818066,0.575124,-232.142,3.01881,35.241,44.8166,37.9736,37.8792,-233.997,-227.265,-232.076
0.159974,2.21897,0.0233752,0.681225,619.282,21.9683,3.84321,7.90778,0.778037,0.628219,-229.74,3.02476,33.077,42.2198,36.1917,36.0672,-232.155,-224.773,-229.64
0.185719,2.39765,0.0225896,0.727155,622.307,22.1694,4.54404,7.22315,0.736609,0.676318,-227.458,3.0221,30.7532,39.421,34.2372,34.1004,-230.531,-222.573,-227.332
0.195363,2.90397,0.0207066,0.813724,625.329,22.6213,5.2433,6.47583,0.693859,0.720111,-225.304,3.01341,28.3594,36.4908,32.1331,31.9975,-229.08,-220.641,-225.164
0.196006,3.12405,0.0198266,0.854252,628.342,22.8765,5.8811,5.74575,0.649965,0.759964,-223.287,3.00755,25.9526,33.5097,29.9025,29.7751,-227.757,-218.921,-223.138
0.19387,3.36881,0.0184576,0.93064,631.35,23.4284,6.46712,5.08934,0.605423,0.795904,-221.406,3.00534,23.5278,30.5244,27.5606,27.4432,-226.553,-217.356,-221.252
0.192347,3.4179,0.0179281,0.967018,634.355,23.7142,7.0258,4.52462,0.560613,0.828078,-219.66,3.00587,21.0718,27.5472,25.1184,25.0106,-225.478,-215.913,-219.501
0.192569,3.44039,0.0170568,1.0369,637.361,24.2852,7.54859,4.04347,0.515858,0.856674,-218.048,3.00814,18.5923,24.5721,22.5856,22.4863,-224.515,-214.584,-217.883
0.194315,3.42776,0.0166889,1.07063,640.369,24.5668,8.00185,3.63202,0.471403,0.881918,-216.568,3.01123,16.107,21.5912,19.9707,19.8791,-223.625,-213.365,-216.397
0.196697,3.40114,0.0160073,1.13599,643.38,25.1175,8.38148,3.2776,0.427422,0.904052,-215.219,3.01426,13.6155,18.5988,17.282,17.1979,-222.796,-212.256,-215.041
0.198737,3.39727,0.0156755,1.16767,646.395,25.3868,8.69603,2.96639,0.384027,0.923322,-214,3.01645,11.1122,15.5909,14.528,14.4517,-222.029,-211.261,-213.817
0.199809,3.43275,0.0149875,1.229,649.411,25.9174,8.92317,2.70104,0.341282,0.939961,-212.91,3.01714,8.60404,12.5712,11.7175,11.6494,-221.297,-210.371,-212.722
0.2,3.48933,0.0146047,1.25858,652.428,26.1809,9.10882,2.47187,0.299173,0.954199,-211.947,3.01575,6.07461,9.53925,8.85957,8.79973,-220.638,-209.588,-211.756
0.2,-3.51546,0.014225,1.316,655.444,26.4877,9.2641,2.30272,0.257755,0.96621,-211.109,3.01193,3.52387,6.50528,5.96329,5.91174,-220.06,-208.884,-210.916
0.198818,-3.58297,0.0144122,1.34462,658.456,26.2209,9.41966,2.17505,0.21658,0.976265,-210.397,3.00664,0.954101,3.46529,3.03727,2.99421,-219.593,-208.273,-210.203
0.194893,-3.87282,0.0146106,1.40269,661.463,25.6584,9.56404,2.09278,0.174483,0.98466,-209.81,3.00128,-1.61454,0.419383,0.0882332,0.0542277,-219.228,-207.75,-209.618
0.189925,-4.00426,0.0147575,1.43205,664.464,25.3548,9.67803,2.03182,0.130946,0.99139,-209.353,2.99626,-4.17047,-2.6371,-2.87829,-2.90316,-218.948,-207.339,-209.165
0.18557,-4.2836,0.0150875,1.4917,667.46,24.7041,9.75493,1.99443,0.0860467,0.996291,-209.028,2.99209,-6.71239,-5.7014,-5.85704,-5.87301,-218.747,-207.041,-208.843
0.183262,-4.41862,0.0152963,1.52208,670.452,24.3549,9.79112,1.97934,0.039774,0.999209,-208.84,2.98929,-9.23979,-8.77163,-8.84307,-8.85036,-218.624,-206.863,-208.657
0.183963,-4.669,0.0158324,1.58426,673.442,23.6076,9.80436,1.97785,-0.0078219,0.999969,-208.792,2.98841,-11.7536,-11.8457,-11.8317,-11.8303,-218.596,-206.815,-208.608
0.187872,-4.77817,0.0161808,1.61627,676.43,23.2088,9.79035,1.99118,-0.0566652,0.998393,-208.888,2.98997,-14.253,-14.9206,-14.8184,-14.8078,-218.663,-206.9,-208.701
0.194059,-4.95063,0.0170884,1.68268,679.42,22.3624,9.74648,2.02807,-0.106632,0.994298,-209.131,2.99445,-16.7386,-17.9942,-17.7986,-17.7779,-218.822,-207.115,-208.938
0.2,-4.87658,0.017683,1.71745,682.414,21.9152,9.67065,2.10384,-0.15758,0.987506,-209.525,3.00223,-19.2119,-21.0673,-20.7673,-20.7357,-219.075,-207.448,-209.328
0.2,-3.83176,0.0201752,1.79237,685.417,21.0354,9.52723,2.24919,-0.209227,0.977867,-210.074,3.01356,-21.683,-24.1469,-23.7182,-23.6763,-219.39,-207.874,-209.878
0.179194,-3.61414,0.0226335,1.83517,688.43,20.668,9.28378,2.49287,-0.2616,0.965176,-210.781,3.02422,-24.1661,-27.2469,-26.6416,-26.5947,-219.741,-208.375,-210.608
0.118354,-3.55123,0.0249515,1.93103,691.454,19.9621,8.94453,2.84622,-0.318676,0.947864,-211.653,3.02149,-26.6294,-30.3868,-29.5175,-29.4798,-220.131,-208.955,-211.541
0.0271441,-3.59662,0.0257352,1.98168,694.476,19.6032,8.47284,3.32821,-0.384029,0.923321,-212.71,3.00728,-29.0488,-33.5808,-32.3131,-32.3027,-220.534,-209.637,-212.685
-0.0727982,-3.85909,0.0271202,2.08735,697.483,18.8429,7.85743,3.92693,-0.457248,0.889339,-213.974,2.98999,-31.4385,-36.8268,-34.998,-35.0312,-220.962,-210.481,-214.038
-0.155848,-3.94098,0.0280671,2.14254,700.473,18.4288,7.07716,4.68817,-0.5372,0.843455,-215.464,2.98146,-33.8316,-40.1519,-37.5497,-37.6334,-221.433,-211.509,-215.595
-0.2,-3.09396,0.0313208,2.26041,703.455,17.5646,6.19001,5.59764,-0.622036,0.782988,-217.202,2.99263,-36.2267,-43.5591,-39.9527,-40.0772,-222.048,-212.819,-217.358
-0.197837,-2.50734,0.0351387,2.32681,706.447,17.2088,5.22885,6.60586,-0.705458,0.708751,-219.205,3.00034,-38.6402,-46.989,-42.1893,-42.3289,-222.911,-214.523,-219.345
-0.179797,-1.5266,0.0416643,2.48087,709.448,16.6894,4.25037,7.57358,-0.782497,0.622654,-221.455,2.98902,-41.0179,-50.2701,-44.2031,-44.3438,-224.101,-216.739,-221.567
-0.173584,-1.11812,0.0439501,2.56637,712.437,16.5055,3.32847,8.41854,-0.852664,0.52246,-223.918,2.96359,-43.2336,-53.2498,-45.9236,-46.0716,-225.657,-219.519,-224.008
-0.184018,-0.491394,0.0484114,2.75141,715.4,16.2894,2.57735,9.12983,-0.914221,0.405216,-226.559,2.93466,-45.1057,-55.8086,-47.2937,-47.462,-227.603,-222.859,-226.634
-0.2,-0.12701,0.0493913,2.8492,718.335,16.2289,2.07637,9.62716,-0.963553,0.267516,-229.344,2.92082,-46.4637,-57.7407,-48.2717,-48.4644,-229.9,-226.769,-229.398
-0.2,0,0.0513561,3.05209,721.256,16.2133,1.84178,9.80169,-0.992993,0.118173,-232.237,2.92763,-47.2047,-58.7666,-48.835,-49.0336,-232.455,-231.079,-232.261
-0.2,0.368669,0.0499536,-3.12989,724.183,16.2133,1.91161,9.71672,-0.999622,-0.0275,-235.189,2.94124,-47.2549,-58.8788,-48.9658,-49.1658,-235.136,-235.456,-235.183
-0.2,3.27429,0.0376497,-2.95327,727.125,16.4803,2.39025,9.44085,-0.98629,-0.165023,-238.141,2.96817,-46.52,-58.1889,-48.6803,-48.8775,-237.747,-239.699,-238.108
-0.168081,4.65671,0.0310622,-2.88451,730.093,16.8729,3.36244,8.87674,-0.961369,-0.275263,-241.053,3.011,-44.9754,-56.7418,-48.0464,-48.208,-240.127,-243.496,-241.007
-0.120105,5.00079,0.0108636,-2.80041,733.104,17.9842,4.70522,8.02216,-0.938902,-0.344185,-243.922,3.03787,-42.8449,-54.7947,-47.1499,-47.2627,-242.302,-246.683,-243.881
-0.0443761,3.84785,0.0009706,-2.78861,736.142,18.5319,6.18299,6.89825,-0.927198,-0.374571,-246.755,3.03451,-40.4271,-52.556,-46.1188,-46.16,-244.439,-249.339,-246.738
0.062277,-7.19194,-0.0149431,-2.81797,739.176,18.0057,7.54911,5.57431,-0.932292,-0.361706,-249.57,2.99944,-37.9935,-50.2283,-45.0895,-45.0315,-246.839,-251.586,-249.593
0.160744,-4.80176,-0.0213512,-2.85415,742.176,17.1884,8.6973,4.2173,-0.954159,-0.2993,-252.402,2.95428,-35.726,-48.0486,-44.178,-44.0246,-249.799,-253.664,-252.45
0.2,-0.569235,-0.041416,-2.97992,745.13,16.3208,9.4938,3.03153,-0.981044,-0.193787,-255.28,2.92456,-33.9691,-46.257,-43.4791,-43.2829,-253.441,-255.868,-255.319
0.2,-0.556541,-0.0489628,-3.07032,748.054,16.251,9.87505,2.25056,-0.998456,-0.0555494,-258.207,2.9329,-33.0471,-45.154,-43.1066,-42.9069,-257.658,-258.332,-258.218
0.168785,-0.0228763,-0.0492029,3.01661,750.987,16.1087,10.1497,1.86544,-0.994766,0.102183,-261.165,2.98125,-32.878,-44.8303,-43.1425,-42.9746,-262.202,-260.975,-261.148
0.101724,-0.0043652,-0.051955,2.91539,753.969,16.1059,10.0536,1.92357,-0.96767,0.252219,-264.115,3.02173,-33.7835,-45.3735,-43.6106,-43.5121,-266.651,-263.63,-264.09
0.058756,0,-0.0520467,2.70682,756.99,16.1054,9.6009,2.46216,-0.922474,0.386059,-266.985,3.034,-35.6265,-46.7544,-44.5373,-44.4831,-270.692,-266.035,-266.962
0.0723735,0.0528488,-0.0518429,2.60321,760.024,16.1054,8.69589,3.40568,-0.860675,0.509154,-269.702,3.01361,-38.3629,-48.7784,-45.9095,-45.8472,-274.129,-267.968,-269.665
0.136128,1.151,-0.0471472,2.40363,763.038,16.1841,7.55772,4.45541,-0.781084,0.624426,-272.192,2.96428,-41.6611,-51.0444,-47.6707,-47.5643,-276.911,-269.41,-272.107
0.2,2.17821,-0.0424789,2.31421,766.002,16.3257,6.61695,5.31748,-0.680468,0.732778,-274.382,2.92012,-45.0916,-53.2126,-49.7303,-49.5942,-279.231,-270.486,-274.235
0.195125,3.14755,-0.0362209,2.15717,768.922,16.906,5.96661,5.9174,-0.56844,0.822724,-276.223,2.92787,-48.5033,-55.2586,-52.0059,-51.8949,-281.132,-271.355,-276.063
0.120413,3.40242,-0.0338389,2.08698,771.85,17.2743,5.52659,6.32729,-0.462809,0.886458,-277.741,2.96415,-51.8616,-57.3477,-54.4751,-54.4193,-282.64,-272.132,-277.634
0.0066341,3.37865,-0.0324394,2.02091,774.814,17.6638,5.22543,6.61041,-0.369408,0.929268,-278.972,3.0008,-55.1889,-59.5612,-57.1217,-57.1192,-283.828,-272.829,-278.966
-0.103974,3.66095,-0.0289824,1.89776,777.815,18.4251,5.01715,6.81922,-0.290894,0.956755,-279.957,3.01921,-58.487,-61.9302,-59.9163,-59.9465,-284.757,-273.433,-280.056
-0.177396,4.89565,-0.0232137,1.79219,780.834,19.2525,4.87527,6.99291,-0.228118,0.973634,-280.734,3.01303,-61.7408,-64.4481,-62.8125,-62.8529,-285.48,-273.925,-280.906
-0.2,4.91228,-0.0187966,1.75022,783.847,19.7544,4.78827,7.14753,-0.176031,0.984385,-281.339,3.00248,-64.9507,-67.0518,-65.7584,-65.7936,-286.053,-274.303,-281.536
-0.2,4.9,-0.0152203,1.68302,786.85,20.7238,4.73719,7.27691,-0.127884,0.991789,-281.793,2.99763,-68.1456,-69.682,-68.7258,-68.7514,-286.492,-274.576,-281.992
-0.197537,4.9,-0.0142751,1.65354,789.847,21.1913,4.66663,7.3601,-0.0829121,0.996557,-282.107,2.99717,-71.3363,-72.3334,-71.7068,-71.7232,-286.758,-274.773,-282.304
-0.196463,4.9,-0.0125678,1.59991,792.845,22.0967,4.56719,7.41587,-0.0416525,0.999132,-282.293,2.99976,-74.516,-75.0152,-74.6981,-74.7063,-286.856,-274.883,-282.489
-0.196911,4.9,-0.0117638,1.57558,795.844,22.5357,4.46777,7.48031,-0.0041818,0.999991,-282.36,3.004,-77.6791,-77.729,-77.6969,-77.6977,-286.828,-274.88,-282.557
-0.198127,4.9,-0.0101655,1.53172,798.848,23.3891,4.35445,7.5494,0.029426,0.999567,-282.321,3.00866,-80.8228,-80.4726,-80.7005,-80.6947,-286.674,-274.775,-282.519
-0.199234,4.9,-0.0093587,1.5122,801.857,23.8043,4.27627,7.63168,0.059188,0.998247,-282.187,3.01263,-83.9475,-83.2426,-83.7061,-83.6943,-286.456,-274.569,-282.386
-0.199748,4.86936,-0.0076588,1.47814,804.87,24.6129,4.1982,7.71116,0.0851469,0.996368,-281.969,3.015,-87.0513,-86.0372,-86.7108,-86.6938,-286.152,-274.286,-282.168
-0.199862,4.84973,-0.0067697,1.46371,807.885,25.0053,4.13267,7.77698,0.107414,0.994214,-281.679,3.01494,-90.1341,-88.8548,-89.7117,-89.6902,-285.787,-273.947,-281.877
-0.2,4.81161,-0.0058174,1.43899,810.9,25.7678,4.07545,7.84839,0.125944,0.992037,-281.326,3.01197,-93.1939,-91.6922,-92.7059,-92.6807,-285.369,-273.54,-281.525
-0.19712,4.79307,-0.0058158,1.42737,813.912,26.1385,4.00799,7.90455,0.141391,0.989954,-280.924,3.00764,-96.2291,-94.5448,-95.6903,-95.6624,-284.891,-273.098,-281.119
-0.186734,4.75698,-0.0053591,1.40507,816.919,26.8605,3.91454,7.94914,0.155649,0.987812,-280.477,3.00392,-99.2432,-97.3966,-98.663,-98.6339,-284.344,-272.625,-280.662
-0.170129,4.73939,-0.005204,1.39451,819.923,27.2123,3.8499,7.97873,0.169612,0.985511,-279.989,3.00071,-102.248,-100.242,-101.624,-101.595,-283.783,-272.126,-280.157
-0.148567,4.70506,-0.0048636,1.37438,822.924,27.8988,3.81975,7.99788,0.183119,0.983091,-279.46,2.99801,-105.246,-103.082,-104.574,-104.547,-283.215,-271.597,-279.606
-0.123176,4.6883,-0.0047022,1.36482,825.922,28.234,3.78838,8.01877,0.196206,0.980563,-278.892,2.99579,-108.232,-105.915,-107.512,-107.488,-282.606,-271.029,-279.013
-0.0949728,4.65553,-0.0043885,1.34664,828.918,28.8893,3.74016,8.06182,0.208858,0.977946,-278.285,2.99402,-111.202,-108.737,-110.44,-110.42,-281.943,-270.401,-278.378
-0.0648756,4.63951,-0.0042351,1.33802,831.912,29.2098,3.64267,8.13002,0.221073,0.975257,-277.642,2.99265,-114.149,-111.546,-113.358,-113.343,-281.194,-269.713,-277.705
-0.0337238,4.60814,-0.0039368,1.32168,834.904,29.8372,3.5249,8.22661,0.23285,0.972513,-276.963,2.99165,-117.078,-114.342,-116.265,-116.257,-280.391,-268.962,-276.995
